,u,i,ts,label,idx
5795,2393,12540,27308.0,0.0,2973
5796,800,9414,27308.0,0.0,5520
5797,8375,9464,27309.0,0.0,6185
5798,7385,6600,27309.0,0.0,5785
5799,2393,13528,27310.0,0.0,2973
5800,1046,6600,27310.0,0.0,776
5801,3829,9271,27310.0,0.0,5062
5802,2107,3153,27311.0,0.0,4377
5803,1046,7569,27314.0,0.0,776
5804,2107,3265,27315.0,0.0,4377
5805,800,9164,27315.0,0.0,6635
5806,2107,3153,27315.0,0.0,4427
5807,176,5638,27315.0,0.0,4708
5808,1547,1280,27315.0,0.0,2990
5809,174,3380,27315.0,0.0,2574
5810,2107,10329,27316.0,0.0,4427
5811,174,3380,27317.0,0.0,4387
5812,13372,13182,27317.0,0.0,5965
5813,1547,6961,27317.0,0.0,888
5814,1547,5487,27318.0,0.0,888
5815,4437,9445,27318.0,0.0,4382
5816,5798,7174,27318.0,0.0,6310
5817,509,2124,27319.0,0.0,2613
5818,3380,2649,27321.0,0.0,2206
5819,13372,6092,27322.0,0.0,6503
5820,1310,2183,27322.0,0.0,5905
5821,6311,8488,27323.0,0.0,2587
5822,5302,9164,27323.0,0.0,6338
5823,1547,1280,27323.0,0.0,2988
5824,11735,12540,27323.0,0.0,7237
5825,1310,8418,27324.0,0.0,922
5826,174,3380,27324.0,0.0,4950
5827,2109,13405,27324.0,0.0,1882
5828,11338,15547,27325.0,0.0,6579
5829,11022,8418,27326.0,0.0,6722
5830,1643,1419,27326.0,0.0,3029
5831,2393,14352,27326.0,0.0,2973
5832,1547,1280,27327.0,0.0,5250
5833,5798,2446,27328.0,0.0,5542
5834,1547,11776,27328.0,0.0,4379
5835,672,5337,27328.0,0.0,2606
5836,5798,7174,27329.0,0.0,5542
5837,13372,6092,27329.0,0.0,6681
5838,7384,11955,27330.0,0.0,2085
5839,6311,8488,27330.0,0.0,258
5840,506,13863,27330.0,0.0,6920
5841,1547,1280,27331.0,0.0,2987
5842,2107,11226,27332.0,0.0,4377
5843,365,9233,27332.0,0.0,3030
5844,2393,14518,27335.0,0.0,2973
5845,296,6506,27335.0,0.0,2172
5846,2107,2523,27335.0,0.0,4427
5847,6311,1664,27337.0,0.0,1316
5848,3380,1896,27338.0,0.0,2206
5849,2393,11314,27338.0,0.0,2973
5850,1035,7868,27340.0,0.0,676
5851,13326,13629,27340.0,0.0,1437
5852,5302,2617,27341.0,0.0,6338
5853,2393,13547,27341.0,0.0,2973
5854,1592,6702,27342.0,0.0,4576
5855,7384,1822,27342.0,0.0,2085
5856,647,12722,27344.0,0.0,6945
5857,10242,6600,27344.0,0.0,5460
5858,3576,4265,27345.0,0.0,2309
5859,506,4190,27346.0,0.0,6920
5860,2393,13557,27347.0,0.0,2973
5861,2109,2875,27347.0,0.0,1882
5862,2107,7577,27348.0,0.0,4427
5863,365,358,27348.0,0.0,6881
5864,3789,13405,27348.0,0.0,4435
5865,2393,14280,27349.0,0.0,2973
5866,2107,14357,27349.0,0.0,4427
5867,95,13339,27351.0,0.0,3754
5868,11020,7314,27351.0,0.0,5393
5869,1547,5487,27351.0,0.0,2990
5870,1643,1419,27351.0,0.0,4105
5871,1547,5487,27352.0,0.0,5247
5872,2107,15481,27353.0,0.0,4377
5873,2393,13629,27354.0,0.0,5588
5874,83,8942,27355.0,0.0,446
5875,2107,1329,27355.0,0.0,4427
5876,7384,4344,27355.0,0.0,2085
5877,2107,5628,27356.0,0.0,4427
5878,41,11608,27359.0,0.0,2806
5879,1547,6961,27359.0,0.0,5250
5880,2770,9237,27360.0,0.0,6243
5881,7478,11262,27360.0,0.0,184
5882,1547,13182,27360.0,0.0,2316
5883,174,3380,27360.0,0.0,2209
5884,2107,2344,27360.0,0.0,4377
5885,174,802,27361.0,0.0,736
5886,83,166,27361.0,0.0,446
5887,2770,13405,27361.0,0.0,2167
5888,1046,10313,27361.0,0.0,827
5889,5851,4959,27362.0,0.0,4370
5890,2107,4397,27366.0,0.0,4427
5891,12652,7750,27366.0,0.0,3253
5892,1547,5487,27366.0,0.0,2988
5893,1600,6600,27366.0,0.0,1236
5894,6311,8488,27369.0,0.0,1318
5895,1547,11776,27369.0,0.0,5248
5896,11020,8452,27369.0,0.0,5393
5897,2393,15489,27369.0,0.0,2973
5898,3656,15232,27369.0,0.0,3588
5899,2107,10526,27370.0,0.0,4377
5900,6311,8488,27370.0,0.0,1316
5901,6838,5689,27370.0,0.0,3610
5902,9501,3579,27370.0,0.0,6295
5903,2107,344,27371.0,0.0,4427
5904,506,8972,27371.0,0.0,6920
5905,7478,11262,27371.0,0.0,2632
5906,2107,9844,27371.0,0.0,4427
5907,2393,1297,27371.0,0.0,2973
5908,6945,14352,27372.0,0.0,835
5909,81,3531,27373.0,0.0,321
5910,10681,300,27373.0,0.0,2
5911,2107,9464,27374.0,0.0,4377
5912,2393,5763,27374.0,0.0,2973
5913,13589,15228,27374.0,0.0,6629
5914,3656,2394,27374.0,0.0,3588
5915,2107,14593,27375.0,0.0,4427
5916,2109,11456,27375.0,0.0,1882
5917,3789,2523,27375.0,0.0,4435
5918,2107,811,27376.0,0.0,4377
5919,2107,860,27376.0,0.0,4377
5920,1170,4151,27376.0,0.0,7085
5921,11020,10158,27377.0,0.0,5393
5922,3576,4265,27377.0,0.0,505
5923,2107,13424,27377.0,0.0,4377
5924,1547,1280,27378.0,0.0,6757
5925,8375,9464,27379.0,0.0,4814
5926,3498,4420,27379.0,0.0,62
5927,1547,3372,27379.0,0.0,4379
5928,2393,2069,27379.0,0.0,2973
5929,11688,11688,27380.0,0.0,2745
5930,3576,4265,27381.0,0.0,3214
5931,176,10315,27381.0,0.0,4708
5932,1986,11867,27382.0,0.0,6927
5933,2107,175,27382.0,0.0,4377
5934,2107,4397,27383.0,0.0,4377
5935,2168,7421,27384.0,0.0,6366
5936,2107,670,27385.0,0.0,4377
5937,13820,1329,27385.0,0.0,6172
5938,4437,9445,27385.0,0.0,244
5939,13820,1329,27386.0,0.0,3206
5940,5851,3900,27386.0,0.0,4370
5941,2109,9772,27386.0,0.0,1882
5942,296,15307,27387.0,0.0,2172
5943,174,802,27387.0,0.0,4436
5944,2107,13667,27388.0,0.0,4427
5945,5302,11776,27389.0,0.0,5699
5946,8699,8699,27389.0,0.0,4415
5947,1643,8995,27390.0,0.0,4105
5948,2107,13667,27391.0,0.0,4377
5949,2393,12936,27391.0,0.0,5588
5950,9501,10796,27391.0,0.0,5957
5951,366,366,27391.0,0.0,4367
5952,6988,9546,27392.0,0.0,921
5953,2109,1329,27393.0,0.0,1882
5954,4148,4259,27393.0,0.0,6512
5955,1046,14956,27395.0,0.0,827
5956,4390,3848,27395.0,0.0,6
5957,1547,6961,27396.0,0.0,2990
5958,2107,14405,27396.0,0.0,4427
5959,5302,2250,27396.0,0.0,7013
5960,800,12886,27397.0,0.0,6661
5961,13589,14345,27401.0,0.0,6629
5962,3548,13152,27401.0,0.0,2145
5963,2107,4995,27401.0,0.0,4427
5964,1547,2394,27402.0,0.0,5248
5965,2107,14109,27403.0,0.0,4427
5966,1547,957,27403.0,0.0,2990
5967,672,612,27404.0,0.0,2606
5968,13372,8776,27405.0,0.0,6681
5969,5798,9640,27406.0,0.0,6310
5970,13372,6533,27409.0,0.0,6681
5971,6547,9772,27409.0,0.0,2082
5972,2393,8976,27410.0,0.0,2973
5973,2109,8452,27410.0,0.0,1882
5974,800,6325,27411.0,0.0,4022
5975,12959,13444,27411.0,0.0,2978
5976,13589,14345,27411.0,0.0,3606
5977,11020,10158,27412.0,0.0,2060
5978,2393,10315,27412.0,0.0,2973
5979,9501,10723,27412.0,0.0,6295
5980,1046,11760,27412.0,0.0,1636
5981,13820,1329,27412.0,0.0,3207
5982,2109,4557,27414.0,0.0,1882
5983,174,802,27414.0,0.0,4387
5984,3548,1168,27415.0,0.0,3993
5985,174,2649,27417.0,0.0,736
5986,174,7450,27418.0,0.0,3739
5987,174,7450,27418.0,0.0,4113
5988,8576,13393,27421.0,0.0,5660
5989,13589,14345,27421.0,0.0,3603
5990,4836,14298,27422.0,0.0,2603
5991,13589,14345,27422.0,0.0,2019
5992,6547,14015,27422.0,0.0,2082
5993,2393,14385,27422.0,0.0,2973
5994,204,3378,27423.0,0.0,240
5995,3576,10505,27424.0,0.0,2309
5996,174,7450,27424.0,0.0,3525
5997,2109,9817,27425.0,0.0,1882
5998,3576,2893,27426.0,0.0,4155
5999,12959,7775,27426.0,0.0,3158
6000,2109,5491,27427.0,0.0,1882
6001,11020,2885,27427.0,0.0,5393
6002,1046,1479,27427.0,0.0,827
6003,13589,14345,27427.0,0.0,2020
6004,2107,6605,27428.0,0.0,4427
6005,5851,3900,27428.0,0.0,6056
6006,2107,11287,27429.0,0.0,4377
6007,174,7450,27430.0,0.0,6421
6008,617,7290,27430.0,0.0,3960
6009,13820,1329,27430.0,0.0,3208
6010,3576,2910,27431.0,0.0,4155
6011,3380,2446,27431.0,0.0,2206
6012,13589,5491,27431.0,0.0,3603
6013,506,15541,27432.0,0.0,6920
6014,2393,12345,27433.0,0.0,2973
6015,1101,3848,27434.0,0.0,4264
6016,174,7450,27435.0,0.0,4387
6017,174,10345,27435.0,0.0,760
6018,7384,9520,27436.0,0.0,2085
6019,174,7450,27436.0,0.0,738
6020,1046,13255,27437.0,0.0,1636
6021,365,3042,27438.0,0.0,6881
6022,6387,6387,27438.0,0.0,6097
6023,6461,3983,27439.0,0.0,898
6024,3548,14436,27439.0,0.0,1340
6025,83,3042,27440.0,0.0,446
6026,1547,6961,27440.0,0.0,2988
6027,1547,6961,27441.0,0.0,6757
6028,1547,6961,27441.0,0.0,2987
6029,1046,693,27442.0,0.0,827
6030,15272,14067,27442.0,0.0,4873
6031,2109,11955,27442.0,0.0,1882
6032,6461,3983,27442.0,0.0,4023
6033,15141,15141,27443.0,0.0,855
6034,174,7450,27443.0,0.0,760
6035,2107,13807,27444.0,0.0,4427
6036,1986,4846,27444.0,0.0,4243
6037,7384,7384,27445.0,0.0,2085
6038,1547,9348,27446.0,0.0,4379
6039,1547,4267,27446.0,0.0,4379
6040,3576,7371,27447.0,0.0,4155
6041,174,7450,27447.0,0.0,4950
6042,296,2483,27447.0,0.0,2172
6043,2107,7339,27447.0,0.0,4427
6044,6387,6387,27448.0,0.0,6447
6045,13996,11822,27448.0,0.0,1937
6046,2107,3095,27450.0,0.0,4427
6047,2770,10315,27450.0,0.0,6243
6048,1046,4900,27450.0,0.0,776
6049,2107,14153,27451.0,0.0,4377
6050,1712,9376,27451.0,0.0,3241
6051,4437,9445,27451.0,0.0,6660
6052,2107,13223,27451.0,0.0,4427
6053,2107,11361,27452.0,0.0,4427
6054,2107,11939,27452.0,0.0,4427
6055,205,1929,27454.0,0.0,1127
6056,365,6325,27455.0,0.0,3030
6057,14506,9348,27458.0,0.0,7059
6058,1547,8538,27458.0,0.0,5248
6059,1046,8656,27458.0,0.0,827
6060,1046,11259,27459.0,0.0,827
6061,174,7450,27459.0,0.0,736
6062,1170,7730,27460.0,0.0,1365
6063,14288,13152,27460.0,0.0,4277
6064,3380,12828,27460.0,0.0,2206
6065,1547,11717,27460.0,0.0,2316
6066,3548,1329,27461.0,0.0,4747
6067,2107,15087,27461.0,0.0,4427
6068,3789,13629,27461.0,0.0,6161
6069,6461,3983,27462.0,0.0,5422
6070,1547,11892,27462.0,0.0,5594
6071,174,13600,27462.0,0.0,2574
6072,174,7750,27463.0,0.0,4387
6073,3548,3285,27463.0,0.0,4747
6074,365,9233,27464.0,0.0,3030
6075,506,12788,27464.0,0.0,6920
6076,1547,4782,27465.0,0.0,2316
6077,3789,13258,27466.0,0.0,4435
6078,800,5737,27466.0,0.0,6661
6079,506,14433,27467.0,0.0,6920
6080,1170,7730,27467.0,0.0,7085
6081,1547,7908,27467.0,0.0,4379
6082,72,12552,27468.0,0.0,438
6083,12959,5631,27468.0,0.0,6637
6084,3789,5696,27469.0,0.0,4435
6085,13708,14345,27470.0,0.0,5158
6086,1877,3531,27470.0,0.0,3668
6087,6461,3983,27471.0,0.0,5424
6088,1547,1176,27472.0,0.0,5248
6089,657,12531,27472.0,0.0,6407
6090,3576,6657,27473.0,0.0,832
6091,9687,10378,27473.0,0.0,4490
6092,2107,5723,27474.0,0.0,4427
6093,5302,4420,27474.0,0.0,7013
6094,13326,14345,27475.0,0.0,1437
6095,3722,9788,27475.0,0.0,3806
6096,219,10315,27475.0,0.0,2446
6097,2107,9588,27476.0,0.0,4427
6098,1547,166,27476.0,0.0,6757
6099,10181,10365,27476.0,0.0,478
6100,1195,3707,27477.0,0.0,699
6101,2107,14551,27477.0,0.0,4427
6102,11488,14352,27477.0,0.0,2111
6103,15141,15141,27477.0,0.0,2607
6104,13526,14345,27478.0,0.0,1322
6105,174,13600,27479.0,0.0,3524
6106,10681,14687,27479.0,0.0,2
6107,3576,1483,27479.0,0.0,505
6108,15251,1879,27479.0,0.0,3888
6109,2107,14160,27480.0,0.0,4427
6110,1170,8452,27480.0,0.0,1365
6111,2109,3334,27481.0,0.0,1882
6112,2789,2789,27481.0,0.0,2033
6113,1643,1859,27482.0,0.0,3029
6114,174,7450,27482.0,0.0,2574
6115,5747,2789,27483.0,0.0,7020
6116,1547,3819,27483.0,0.0,4379
6117,2107,10708,27484.0,0.0,4377
6118,12959,12877,27484.0,0.0,372
6119,3548,13938,27485.0,0.0,4730
6120,174,13600,27485.0,0.0,4950
6121,12959,2504,27485.0,0.0,2978
6122,41,14352,27485.0,0.0,3195
6123,2107,15276,27486.0,0.0,4427
6124,2393,12345,27487.0,0.0,5588
6125,2393,14345,27487.0,0.0,2973
6126,174,7450,27488.0,0.0,4436
6127,3548,13931,27488.0,0.0,6431
6128,12959,12877,27488.0,0.0,5722
6129,3576,826,27488.0,0.0,2309
6130,3609,5491,27488.0,0.0,1505
6131,3576,13457,27489.0,0.0,505
6132,6461,3983,27489.0,0.0,897
6133,1547,3255,27489.0,0.0,4379
6134,647,15178,27490.0,0.0,6945
6135,10471,10471,27493.0,0.0,4152
6136,800,13938,27495.0,0.0,926
6137,389,9151,27495.0,0.0,4571
6138,6547,11000,27495.0,0.0,2082
6139,5302,4750,27496.0,0.0,5539
6140,174,13600,27496.0,0.0,4436
6141,2107,13401,27496.0,0.0,4377
6142,12959,3145,27498.0,0.0,2980
6143,2107,8796,27498.0,0.0,4427
6144,13518,1592,27498.0,0.0,854
6145,133,6325,27498.0,0.0,3969
6146,2107,7421,27498.0,0.0,4427
6147,10681,7311,27499.0,0.0,2
6148,2107,2145,27499.0,0.0,4377
6149,3776,13255,27499.0,0.0,2976
6150,7392,11495,27499.0,0.0,3715
6151,2770,10315,27500.0,0.0,3099
6152,2393,5491,27501.0,0.0,5588
6153,3548,13132,27502.0,0.0,3993
6154,365,15232,27502.0,0.0,3030
6155,174,13600,27503.0,0.0,4387
6156,13518,6394,27503.0,0.0,854
6157,3548,7241,27504.0,0.0,4746
6158,14251,14345,27504.0,0.0,7196
6159,1046,5811,27504.0,0.0,1636
6160,15251,1879,27504.0,0.0,3889
6161,10471,10471,27504.0,0.0,6767
6162,800,11578,27504.0,0.0,2614
6163,2107,56,27505.0,0.0,4377
6164,13661,12659,27505.0,0.0,2692
6165,3576,2183,27506.0,0.0,2309
6166,1986,2061,27506.0,0.0,2126
6167,506,14632,27507.0,0.0,6920
6168,11020,8115,27507.0,0.0,5393
6169,2496,14952,27508.0,0.0,3232
6170,3548,5256,27508.0,0.0,3993
6171,5798,13518,27509.0,0.0,5542
6172,3685,13518,27509.0,0.0,2344
6173,2107,9356,27509.0,0.0,4377
6174,15141,2183,27510.0,0.0,2607
6175,506,7264,27510.0,0.0,6920
6176,2107,9751,27510.0,0.0,4427
6177,12959,11452,27512.0,0.0,372
6178,3548,13938,27513.0,0.0,3991
6179,2107,6222,27513.0,0.0,4427
6180,2393,9331,27513.0,0.0,2973
6181,174,802,27514.0,0.0,2574
6182,1547,4361,27514.0,0.0,4379
6183,1046,5800,27515.0,0.0,1636
6184,2107,3617,27515.0,0.0,4377
6185,1643,11955,27515.0,0.0,3029
6186,9687,10378,27516.0,0.0,2211
6187,3789,10761,27516.0,0.0,4435
6188,12959,5256,27516.0,0.0,372
6189,8375,9464,27517.0,0.0,7080
6190,2005,14607,27517.0,0.0,3254
6191,12959,7775,27518.0,0.0,2980
6192,506,14405,27518.0,0.0,6920
6193,3548,13938,27518.0,0.0,2145
6194,238,530,27518.0,0.0,4772
6195,3548,13938,27518.0,0.0,4747
6196,365,13182,27519.0,0.0,3030
6197,3576,2065,27520.0,0.0,505
6198,10792,3900,27521.0,0.0,7192
6199,1643,11955,27521.0,0.0,4105
6200,2357,12605,27521.0,0.0,6408
6201,2393,9353,27521.0,0.0,2973
6202,1547,10996,27522.0,0.0,5248
6203,1703,2608,27522.0,0.0,509
6204,1547,13182,27522.0,0.0,890
6205,12959,5256,27522.0,0.0,6637
6206,1046,13255,27524.0,0.0,6762
6207,2005,14607,27524.0,0.0,129
6208,647,13231,27524.0,0.0,6945
6209,3576,826,27525.0,0.0,4155
6210,2107,12230,27525.0,0.0,4427
6211,12959,2504,27525.0,0.0,3158
6212,174,2876,27526.0,0.0,4950
6213,13506,3900,27526.0,0.0,5597
6214,647,5491,27528.0,0.0,6945
6215,8784,6135,27528.0,0.0,6340
6216,2109,3259,27529.0,0.0,1882
6217,9495,2265,27529.0,0.0,6653
6218,296,572,27529.0,0.0,1637
6219,672,6159,27530.0,0.0,2606
6220,2107,451,27530.0,0.0,4427
6221,3685,11460,27530.0,0.0,2344
6222,1195,12845,27531.0,0.0,7165
6223,12959,5256,27532.0,0.0,4020
6224,12959,2504,27532.0,0.0,2979
6225,2107,14187,27532.0,0.0,4427
6226,2393,15463,27532.0,0.0,2973
6227,2107,14866,27532.0,0.0,4427
6228,14288,13152,27532.0,0.0,6923
6229,800,14202,27534.0,0.0,926
6230,174,802,27535.0,0.0,4950
6231,174,2394,27535.0,0.0,2209
6232,2393,15228,27535.0,0.0,2973
6233,1547,5856,27536.0,0.0,4379
6234,10901,6786,27539.0,0.0,7035
6235,1547,14052,27539.0,0.0,4379
6236,2107,15276,27539.0,0.0,4377
6237,2107,2513,27540.0,0.0,4377
6238,1046,5800,27542.0,0.0,776
6239,800,10242,27543.0,0.0,5520
6240,13326,12540,27544.0,0.0,1437
6241,10792,6600,27544.0,0.0,3931
6242,12959,10594,27544.0,0.0,369
6243,2107,6927,27544.0,0.0,4427
6244,1547,5487,27546.0,0.0,2313
6245,4836,3848,27546.0,0.0,2603
6246,4836,1170,27547.0,0.0,2603
6247,1547,1280,27548.0,0.0,4379
6248,3548,1168,27548.0,0.0,4746
6249,174,7450,27549.0,0.0,3524
6250,1046,10315,27549.0,0.0,776
6251,506,1067,27550.0,0.0,6920
6252,3609,13367,27550.0,0.0,3799
6253,3609,13367,27551.0,0.0,2377
6254,458,1280,27551.0,0.0,4338
6255,8222,6600,27552.0,0.0,5233
6256,9501,11495,27553.0,0.0,6295
6257,1547,4750,27553.0,0.0,4379
6258,2770,11608,27554.0,0.0,2167
6259,2109,7440,27554.0,0.0,1882
6260,7384,1859,27554.0,0.0,2085
6261,1046,9337,27555.0,0.0,776
6262,3548,13938,27555.0,0.0,1340
6263,6387,6387,27555.0,0.0,211
6264,1046,5800,27556.0,0.0,827
6265,11338,13437,27556.0,0.0,6579
6266,1170,9454,27556.0,0.0,7085
6267,2393,7360,27557.0,0.0,5588
6268,2107,14551,27557.0,0.0,4377
6269,3576,5244,27558.0,0.0,4155
6270,5599,15404,27558.0,0.0,2159
6271,3609,13367,27558.0,0.0,1505
6272,174,3298,27559.0,0.0,3739
6273,2790,11776,27561.0,0.0,764
6274,9501,11288,27561.0,0.0,3964
6275,1449,13182,27562.0,0.0,912
6276,12482,11504,27562.0,0.0,1638
6277,1547,1280,27562.0,0.0,5248
6278,1547,8451,27563.0,0.0,2988
6279,1643,10958,27563.0,0.0,4105
6280,12959,13555,27563.0,0.0,2978
6281,647,13364,27563.0,0.0,6945
6282,578,3827,27564.0,0.0,3210
6283,2107,713,27564.0,0.0,4427
6284,2232,8991,27564.0,0.0,261
6285,2107,11126,27568.0,0.0,4377
6286,13633,5638,27568.0,0.0,5602
6287,296,10054,27568.0,0.0,6511
6288,8325,8791,27569.0,0.0,6278
6289,3902,8410,27570.0,0.0,1891
6290,156,15178,27570.0,0.0,5821
6291,12959,10622,27570.0,0.0,5722
6292,2107,11189,27571.0,0.0,4377
6293,5243,5579,27573.0,0.0,5019
6294,174,3064,27573.0,0.0,2209
6295,6311,2093,27573.0,0.0,258
6296,1643,10958,27573.0,0.0,3029
6297,12345,13505,27573.0,0.0,4634
6298,7413,10208,27574.0,0.0,6455
6299,3548,13931,27576.0,0.0,3991
6300,1548,10604,27576.0,0.0,6015
6301,174,3298,27576.0,0.0,4436
6302,2107,5297,27576.0,0.0,4377
6303,2107,14433,27577.0,0.0,4427
6304,174,5306,27577.0,0.0,3739
6305,9501,2053,27577.0,0.0,3964
6306,2109,5528,27577.0,0.0,1882
6307,1547,166,27579.0,0.0,2988
6308,3548,13931,27579.0,0.0,7055
6309,3548,13931,27579.0,0.0,4730
6310,3609,13367,27582.0,0.0,1504
6311,174,2649,27582.0,0.0,4387
6312,12959,5631,27582.0,0.0,372
6313,3609,13367,27583.0,0.0,2379
6314,1170,4129,27583.0,0.0,7085
6315,174,7450,27583.0,0.0,2209
6316,2107,10604,27584.0,0.0,4377
6317,2393,14596,27585.0,0.0,2973
6318,11020,11777,27585.0,0.0,5393
6319,3576,553,27586.0,0.0,4155
6320,5342,15232,27586.0,0.0,5569
6321,1195,2618,27588.0,0.0,2974
6322,1170,5605,27588.0,0.0,1365
6323,5342,4572,27588.0,0.0,5569
6324,12959,10622,27590.0,0.0,3158
6325,6427,6427,27590.0,0.0,3049
6326,204,9103,27590.0,0.0,240
6327,174,3298,27590.0,0.0,3524
6328,800,6325,27591.0,0.0,6661
6329,2107,8054,27592.0,0.0,4427
6330,3576,1483,27593.0,0.0,264
6331,3548,14385,27593.0,0.0,1340
6332,3902,8410,27593.0,0.0,7074
6333,2659,12908,27594.0,0.0,2853
6334,13633,5638,27594.0,0.0,115
6335,12959,7775,27594.0,0.0,369
6336,2107,9751,27595.0,0.0,4377
6337,13633,12788,27595.0,0.0,5602
6338,2107,10315,27595.0,0.0,4377
6339,12959,14914,27596.0,0.0,2979
6340,1046,4261,27596.0,0.0,827
6341,12927,11495,27596.0,0.0,1042
6342,2892,15307,27597.0,0.0,4325
6343,777,1017,27597.0,0.0,5322
6344,1547,9164,27597.0,0.0,4379
6345,2107,9161,27597.0,0.0,4427
6346,3576,13457,27598.0,0.0,3214
6347,3609,13367,27599.0,0.0,1498
6348,2107,2575,27600.0,0.0,4427
6349,3548,13931,27600.0,0.0,5950
6350,2107,12726,27600.0,0.0,4377
6351,365,12277,27600.0,0.0,6881
6352,5798,4572,27602.0,0.0,6310
6353,1170,5528,27604.0,0.0,1365
6354,205,5048,27604.0,0.0,1125
6355,2770,1999,27605.0,0.0,6243
6356,5798,8791,27605.0,0.0,6310
6357,1547,5487,27605.0,0.0,5252
6358,2107,2757,27605.0,0.0,4377
6359,12959,7775,27606.0,0.0,2979
6360,1046,9337,27606.0,0.0,1636
6361,12959,12722,27607.0,0.0,5722
6362,2109,6682,27607.0,0.0,1882
6363,1547,8304,27607.0,0.0,6757
6364,11218,13026,27608.0,0.0,1847
6365,13518,3380,27608.0,0.0,854
6366,7384,14551,27608.0,0.0,2085
6367,2107,2822,27608.0,0.0,4427
6368,12643,15402,27608.0,0.0,2210
6369,1164,7730,27609.0,0.0,6999
6370,3548,13931,27610.0,0.0,1340
6371,10681,4307,27610.0,0.0,2
6372,174,3064,27610.0,0.0,3524
6373,174,3064,27610.0,0.0,2574
6374,3576,6617,27612.0,0.0,264
6375,12959,12722,27612.0,0.0,2980
6376,2107,13431,27613.0,0.0,4427
6377,174,3064,27614.0,0.0,4950
6378,7384,13555,27614.0,0.0,2085
6379,12959,190,27614.0,0.0,372
6380,13589,1329,27615.0,0.0,3603
6381,2107,11741,27615.0,0.0,4427
6382,174,802,27615.0,0.0,3524
6383,2109,1360,27616.0,0.0,1882
6384,2107,11230,27616.0,0.0,4377
6385,3576,8304,27616.0,0.0,4154
6386,3548,13896,27616.0,0.0,2145
6387,12959,12722,27618.0,0.0,369
6388,12959,15136,27618.0,0.0,2980
6389,8137,8791,27618.0,0.0,7212
6390,2107,11233,27618.0,0.0,4377
6391,2109,4763,27619.0,0.0,1882
6392,2393,13931,27620.0,0.0,2973
6393,2107,3970,27621.0,0.0,4427
6394,10471,10471,27621.0,0.0,3793
6395,1046,8900,27623.0,0.0,827
6396,12959,12722,27624.0,0.0,4020
6397,2107,4766,27624.0,0.0,4427
6398,1046,9337,27624.0,0.0,827
6399,1547,8538,27624.0,0.0,2991
6400,2109,12384,27625.0,0.0,1882
6401,1643,4887,27625.0,0.0,4105
6402,12345,6993,27627.0,0.0,3684
6403,296,8016,27627.0,0.0,2172
6404,14288,14352,27629.0,0.0,4290
6405,95,13339,27629.0,0.0,300
6406,2109,8054,27630.0,0.0,1882
6407,296,10054,27631.0,0.0,2172
6408,2109,14668,27631.0,0.0,1882
6409,204,14551,27631.0,0.0,240
6410,2107,11006,27631.0,0.0,4377
6411,2107,10760,27631.0,0.0,4377
6412,12959,12722,27631.0,0.0,2979
6413,2107,9942,27632.0,0.0,4427
6414,6311,5134,27637.0,0.0,2587
6415,3576,2559,27638.0,0.0,4155
6416,11020,13339,27638.0,0.0,2060
6417,3548,15212,27638.0,0.0,7055
6418,2393,190,27638.0,0.0,2973
6419,5302,4206,27639.0,0.0,7013
6420,1547,10208,27639.0,0.0,2318
6421,1547,3819,27639.0,0.0,6757
6422,9945,8464,27640.0,0.0,6900
6423,800,5048,27640.0,0.0,6084
6424,3789,908,27640.0,0.0,4435
6425,2107,11995,27640.0,0.0,4377
6426,3548,13938,27641.0,0.0,6432
6427,2725,5054,27642.0,0.0,7038
6428,2107,10329,27642.0,0.0,4377
6429,2109,4914,27644.0,0.0,1882
6430,6547,4278,27644.0,0.0,2082
6431,2107,4166,27644.0,0.0,4377
6432,174,3064,27645.0,0.0,4387
6433,1547,1280,27645.0,0.0,2316
6434,2109,7351,27645.0,0.0,1882
6435,6547,7730,27646.0,0.0,2082
6436,174,802,27646.0,0.0,2209
6437,12959,14352,27647.0,0.0,2979
6438,1195,12845,27647.0,0.0,2974
6439,12959,11461,27647.0,0.0,4020
6440,1336,2676,27647.0,0.0,4203
6441,9945,8464,27648.0,0.0,5671
6442,11020,2906,27648.0,0.0,5393
6443,13856,3900,27649.0,0.0,1932
6444,3548,13938,27653.0,0.0,5950
6445,1547,1176,27653.0,0.0,2316
6446,13589,5638,27653.0,0.0,2020
6447,672,14232,27654.0,0.0,2606
6448,6311,9640,27654.0,0.0,258
6449,2107,2843,27656.0,0.0,4427
6450,1643,10520,27657.0,0.0,4105
6451,204,15185,27657.0,0.0,240
6452,3576,6617,27657.0,0.0,2309
6453,2107,3808,27657.0,0.0,4377
6454,3776,4881,27657.0,0.0,2976
6455,365,6325,27657.0,0.0,6881
6456,12959,12722,27658.0,0.0,3158
6457,174,7328,27658.0,0.0,738
6458,12959,12722,27659.0,0.0,2978
6459,13589,5638,27659.0,0.0,3603
6460,981,6135,27660.0,0.0,2156
6461,1547,9640,27661.0,0.0,4379
6462,1046,5811,27661.0,0.0,827
6463,3576,6617,27662.0,0.0,3214
6464,5302,4572,27663.0,0.0,5699
6465,1046,545,27664.0,0.0,827
6466,12959,12722,27664.0,0.0,372
6467,11020,5033,27666.0,0.0,2060
6468,11020,8452,27666.0,0.0,2060
6469,994,1896,27666.0,0.0,4805
6470,3576,6617,27666.0,0.0,4155
6471,2393,3917,27666.0,0.0,2973
